Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits,,,
Low_Risk:Dalembert,348,89.933,436.823,-468,-15.6,4076.524,,,
Low_Risk:Dalembert,349,86.567,601.426,-968,-32.267,3855.582,,,
Low_Risk:Dalembert,350,93.067,303.582,-665,-22.167,3042.833,,,
Low_Risk:Dalembert,351,82.9,575.472,-1509,-50.3,3126.976,,,
Low_Risk:Dalembert,352,89.8,494.924,-264,-8.8,3323.959,,,
Low_Risk:Dalembert,353,89.933,421.926,-474,-15.8,4059.131,,,
Low_Risk:Dalembert,354,94.1,180.162,-984,-32.8,3871.545,,,
Low_Risk:Dalembert,355,85.267,604.478,-663,-22.1,4214.093,,,
Low_Risk:Dalembert,356,87.7,503.597,-536,-17.867,3999.775,,,
Low_Risk:Dalembert,357,90.967,306.792,-385,-12.833,3704.764,,,
Low_Risk:Dalembert,358,90,401.655,-294,-9.8,4334.028,,,
Low_Risk:Dalembert,359,82.233,686.323,-812,-27.067,4637.168,,,
Low_Risk:Dalembert,360,88.6,453.007,-684,-22.8,3998.717,,,
Low_Risk:Dalembert,361,94.533,177.706,-310,-10.333,3677.195,,,
Low_Risk:Dalembert,362,89,536.69,-800,-26.667,4092.713,,,
Low_Risk:Dalembert,363,85.7,484.355,-989,-32.967,3679.757,,,
Low_Risk:Dalembert,364,90.167,370.282,-692,-23.067,4146.478,,,
Low_Risk:Dalembert,365,92.1,309.817,-713,-23.767,3666.944,,,
Low_Risk:Dalembert,366,87.233,501.082,-502,-16.733,4021.857,,,
Low_Risk:Dalembert,367,90.233,332.806,-719,-23.967,4322.723,,,
Low_Risk:Dalembert,368,93.967,256.654,-440,-14.667,3596.506,,,
Low_Risk:Dalembert,369,97.833,48.695,113,3.767,2449.22,,,
Low_Risk:Dalembert,370,86.733,475.444,-532,-17.733,3980.271,,,
Low_Risk:Dalembert,371,90.1,443.472,-177,-5.9,3739.955,,,
Low_Risk:Dalembert,372,81.467,614.12,-1325,-44.167,3563.04,,,
Low_Risk:Dalembert,373,85.9,486.714,-747,-24.9,4116.231,,,
Low_Risk:Dalembert,374,87.5,493.086,-1045,-34.833,3650.42,,,
Low_Risk:Dalembert,375,84.467,635.292,-849,-28.3,4243.734,,,
Low_Risk:Dalembert,376,86.033,459.413,-1334,-44.467,3537.775,,,
Low_Risk:Dalembert,377,82.233,605.013,-584,-19.467,4747.223,,,
Low_Risk:Dalembert,378,90.233,337.633,-808,-26.933,4343.237,,,
Low_Risk:Dalembert,379,80.6,665.628,-1563,-52.1,3200.507,,,
Low_Risk:Dalembert,380,83.733,516.616,-925,-30.833,4010.282,,,
Low_Risk:Dalembert,381,85.233,390.392,-1303,-43.433,3100.461,,,
Low_Risk:Dalembert,382,86.567,602.806,-991,-33.033,3352.102,,,
Low_Risk:Dalembert,383,88.067,398.409,-693,-23.1,4346.438,,,
Low_Risk:Dalembert,384,88.833,438.764,-549,-18.3,3946.079,,,
Low_Risk:Dalembert,385,88.1,490.714,-842,-28.067,3553.995,,,
Low_Risk:Dalembert,386,87.667,473.333,-519,-17.3,4352.976,,,
Low_Risk:Dalembert,387,84.367,462.171,-1602,-53.4,3602.248,,,
Low_Risk:Dalembert,388,91.667,200.023,-588,-19.6,4203.903,,,
Low_Risk:Dalembert,389,92.6,219.628,-511,-17.033,4616.033,,,
Low_Risk:Dalembert,390,87.167,465.661,-817,-27.233,3981.357,,,
Low_Risk:Dalembert,391,89.9,391.059,-686,-22.867,3562.533,,,
Low_Risk:Dalembert,392,88.7,340.562,-1464,-48.8,3552.993,,,
Low_Risk:Dalembert,393,92.667,224.161,-809,-26.967,4325.413,,,
Low_Risk:Dalembert,394,83.6,478.11,-1336,-44.533,3855.568,,,
Low_Risk:Dalembert,395,90.533,332.464,-987,-32.9,3279.472,,,
Low_Risk:Dalembert,396,90.667,439.609,-627,-20.9,3689.403,,,
Low_Risk:Dalembert,397,86.467,485.292,-1015,-33.833,3960.695,,,
Low_Risk:Dalembert,398,94.333,187.195,-398,-13.267,3697.444,,,
Low_Risk:Dalembert,399,90.333,383.333,-672,-22.4,4107.007,,,
Low_Risk:Dalembert,400,90.5,309.5,-1168,-38.933,3578.133,,,
Low_Risk:Dalembert,401,89,301.241,-1030,-34.333,4537.057,,,
Low_Risk:Dalembert,402,83.633,676.654,-1153,-38.433,3971.082,,,
Low_Risk:Dalembert,403,85.933,483.926,-1248,-41.6,3469.352,,,
Low_Risk:Dalembert,404,83.667,730.161,-950,-31.667,3841.333,,,
Low_Risk:Dalembert,405,89.9,319.61,-1103,-36.767,3447.426,,,
Low_Risk:Dalembert,406,86,567.517,-629,-20.967,4035.826,,,
Low_Risk:Dalembert,407,94.9,200.99,17,0.567,3002.323,,,
Low_Risk:Dalembert,408,86.033,529.895,-1232,-41.067,2842.892,,,
Low_Risk:Dalembert,409,88.233,344.53,-894,-29.8,4342.372,,,
Low_Risk:Dalembert,410,86.967,533.344,-472,-15.733,4238.754,,,
Low_Risk:Dalembert,411,83.967,451.964,-1818,-60.6,2997.283,,,
Low_Risk:Dalembert,412,85.967,600.585,-790,-26.333,3929.885,,,
Low_Risk:Dalembert,413,84.9,572.99,-920,-30.667,3963.402,,,
Low_Risk:Dalembert,414,90.3,360.01,-697,-23.233,4033.978,,,
Low_Risk:Dalembert,415,86.933,505.306,-1036,-34.533,3608.464,,,
Low_Risk:Dalembert,416,83.867,521.568,-1174,-39.133,4319.43,,,
Low_Risk:Dalembert,417,90.9,271.817,-749,-24.967,4535.275,,,
Low_Risk:Dalembert,418,86.367,414.861,-1463,-48.767,2986.737,,,
Low_Risk:Dalembert,419,86.9,501.059,-632,-21.067,4181.099,,,
Low_Risk:Dalembert,420,84.967,488.792,-1209,-40.3,3974.631,,,
Low_Risk:Dalembert,421,85.033,572.447,-869,-28.967,4321.826,,,
Low_Risk:Dalembert,422,86.067,630.478,-893,-29.767,4140.875,,,
Low_Risk:Dalembert,423,91.6,289.766,-496,-16.533,3775.775,,,
Low_Risk:Dalembert,424,92.733,245.306,-713,-23.767,3398.806,,,
Low_Risk:Dalembert,425,88.267,438.685,-637,-21.233,3956.116,,,
Low_Risk:Dalembert,426,91.4,274.662,-184,-6.133,4318.326,,,
Low_Risk:Dalembert,427,84.8,720.234,-711,-23.7,3938.217,,,
Low_Risk:Dalembert,428,77.733,841.237,-1223,-40.767,4033.702,,,
Low_Risk:Dalembert,429,89.767,384.323,-397,-13.233,4168.254,,,
Low_Risk:Dalembert,430,89.833,315.592,-475,-15.833,3915.592,,,
Low_Risk:Dalembert,431,89.267,358.961,-722,-24.067,3508.34,,,
Low_Risk:Dalembert,432,91.433,291.426,-876,-29.2,3916.579,,,
Low_Risk:Dalembert,433,94.6,182.8,-273,-9.1,3169.334,,,
Low_Risk:Dalembert,434,87.867,517.016,-805,-26.833,3424.489,,,
Low_Risk:Dalembert,435,87.133,485.292,-671,-22.367,4157.344,,,
Low_Risk:Dalembert,436,88.667,362.713,-1117,-37.233,4077.771,,,
Low_Risk:Dalembert,437,89.667,268.092,-1174,-39.133,3779.223,,,
Low_Risk:Dalembert,438,84.267,608.754,-940,-31.333,3996.161,,,
Low_Risk:Dalembert,439,93.9,204.162,-626,-20.867,3635.706,,,
Low_Risk:Dalembert,440,89.8,328.097,-560,-18.667,4056.92,,,
Low_Risk:Dalembert,441,82.933,573.857,-1040,-34.667,4155.678,,,
Low_Risk:Dalembert,442,82.567,613.082,-1174,-39.133,4065.43,,,
Low_Risk:Dalembert,443,84.867,611.637,-719,-23.967,3783.275,,,
Low_Risk:Dalembert,444,86.1,452.024,-1124,-37.467,3006.395,,,
Low_Risk:Dalembert,445,89.6,482.938,-890,-29.667,3099.609,,,
Low_Risk:Dalembert,446,89.267,278.961,-837,-27.9,4098.852,,,
Low_Risk:Dalembert,447,88.967,315.964,-915,-30.5,4238.328,,,
Low_Risk:Dalembert,448,79.067,817.789,-1028,-34.267,4149.789,,,
Low_Risk:Dalembert,449,91.5,361.224,-575,-19.167,4094.489,,,
Low_Risk:Dalembert,450,84.367,531.964,-1277,-42.567,3759.771,,,
Low_Risk:Dalembert,451,91.533,258.395,-816,-27.2,3976.648,,,
Low_Risk:Dalembert,452,89.4,388.455,-491,-16.367,4426.309,,,
Low_Risk:Dalembert,453,86.533,496.809,-1051,-35.033,3462.309,,,
Low_Risk:Dalembert,454,81.5,506.879,-1284,-42.8,4024.717,,,
Low_Risk:Dalembert,455,90.4,308.455,-664,-22.133,3932.533,,,
Low_Risk:Dalembert,456,90.467,291.775,-758,-25.267,3968.133,,,
Low_Risk:Dalembert,457,83.667,568.713,-789,-26.3,4808.01,,,
Low_Risk:Dalembert,458,89.033,491.413,-321,-10.7,3213.803,,,
Low_Risk:Dalembert,459,85.5,529.086,-1428,-47.6,3304.179,,,
Low_Risk:Dalembert,460,86.2,510.579,-795,-26.5,3792.397,,,
Low_Risk:Dalembert,461,90.833,284.489,-897,-29.9,4110.714,,,
Low_Risk:Dalembert,462,87.967,416.861,-815,-27.167,3664.075,,,
Low_Risk:Dalembert,463,87.233,447.426,-761,-25.367,3665.344,,,
Low_Risk:Dalembert,464,88.567,395.151,-875,-29.167,3913.04,,,
Low_Risk:Dalembert,465,92.3,416.079,-146,-4.867,3233.43,,,
Low_Risk:Dalembert,466,70.733,806.409,-1783,-59.433,3885.289,,,
Low_Risk:Dalembert,467,84.4,585.766,-1116,-37.2,3054.028,,,
Low_Risk:Dalembert,468,95.133,150.671,-384,-12.8,3558.234,,,
Low_Risk:Dalembert,469,90.3,336.286,-788,-26.267,3899.444,,,
Low_Risk:Dalembert,470,88.667,452.92,-725,-24.167,3476.902,,,
Low_Risk:Dalembert,471,89.033,391.482,-874,-29.133,3710.12,,,
Low_Risk:Dalembert,472,87.1,704.369,-886,-29.533,3842.602,,,
Low_Risk:Dalembert,473,87.933,412.409,-989,-32.967,3835.62,,,
Low_Risk:Dalembert,474,91.067,399.995,-170,-5.667,3198.161,,,
Low_Risk:Dalembert,475,77.767,769.495,-1110,-37,4586.69,,,
Low_Risk:Dalembert,476,86.667,501.954,-708,-23.6,3418.662,,,
Low_Risk:Dalembert,477,92.233,187.978,-722,-24.067,3717.168,,,
Low_Risk:Dalembert,478,91.833,352.42,-799,-26.633,2846.171,,,
Low_Risk:Dalembert,479,89.067,451.237,-753,-25.1,3719.955,,,
Low_Risk:Dalembert,480,95.967,104.654,-460,-15.333,3238.437,,,
Low_Risk:Dalembert,481,95.867,129.292,-131,-4.367,3052.654,,,
Low_Risk:Dalembert,482,87,591.724,-611,-20.367,4374.792,,,
Low_Risk:Dalembert,483,82.7,625.528,-1028,-34.267,3870.478,,,
Low_Risk:Dalembert,484,87.133,473.361,-538,-17.933,4479.926,,,
Low_Risk:Dalembert,485,87.867,371.154,-995,-33.167,3666.006,,,
Low_Risk:Dalembert,486,89.533,364.947,-624,-20.8,4213.683,,,
Low_Risk:Dalembert,487,82.667,612.299,-1138,-37.933,3782.823,,,
Low_Risk:Dalembert,488,91.4,439.559,-449,-14.967,3342.378,,,
Low_Risk:Dalembert,489,92.333,283.333,-553,-18.433,4200.392,,,
Low_Risk:Dalembert,490,80.633,654.723,-1265,-42.167,3661.868,,,
Low_Risk:Dalembert,491,89.7,337.803,-821,-27.367,3860.585,,,
Low_Risk:Dalembert,492,85.9,616.3,-514,-17.133,4616.12,,,
Low_Risk:Dalembert,493,91.033,310.93,-655,-21.833,3798.695,,,
Low_Risk:Dalembert,494,91.1,316.714,-951,-31.7,4351.045,,,
Low_Risk:Dalembert,495,88.733,442.202,-586,-19.533,3461.982,,,
Low_Risk:Dalembert,496,89.433,523.909,-159,-5.3,3868.976,,,
Low_Risk:Dalembert,497,84,597.517,-1190,-39.667,3758.644,,,
Low_Risk:Dalembert,498,91.633,242.654,-387,-12.9,3955.817,,,
Low_Risk:Dalembert,499,90.867,375.568,-658,-21.933,3897.926,,,
Low_Risk:Dalembert,500,87.9,504.369,-251,-8.367,4201.826,,,
Low_Risk:Dalembert,501,93.567,156.53,-370,-12.333,4187.057,,,
Low_Risk:Dalembert,502,83.967,548.654,-1166,-38.867,4081.637,,,
Low_Risk:Dalembert,503,89.233,396.806,-781,-26.033,3757.757,,,
Low_Risk:Dalembert,504,89.933,400.133,-784,-26.133,3953.637,,,
Low_Risk:Dalembert,505,88.567,453.633,-619,-20.633,3788.309,,,
Low_Risk:Dalembert,506,90.867,257.223,-568,-18.933,3296.961,,,
Low_Risk:Dalembert,507,88.7,470.631,-826,-27.533,4215.844,,,
Low_Risk:Dalembert,508,81.833,676.144,-911,-30.367,4078.516,,,
Low_Risk:Dalembert,509,86.633,487.482,-701,-23.367,4226.93,,,
Low_Risk:Dalembert,510,87.767,507.702,-773,-25.767,3922.047,,,
Low_Risk:Dalembert,511,88.467,314.326,-927,-30.9,3749.266,,,
Low_Risk:Dalembert,512,86.633,415.206,-1045,-34.833,3759.523,,,
Low_Risk:Dalembert,513,82.433,645.495,-919,-30.633,4216.516,,,
Low_Risk:Dalembert,514,88.3,541.252,-616,-20.533,4094.257,,,
Low_Risk:Dalembert,515,90.133,296.257,-999,-33.3,3811.459,,,
Low_Risk:Dalembert,516,83.5,638.81,-859,-28.633,4275.551,,,
Low_Risk:Dalembert,517,92.8,271.614,-339,-11.3,3813.045,,,
Low_Risk:Dalembert,518,80.333,645.609,-1057,-35.233,4469.702,,,
Low_Risk:Dalembert,519,96.067,108.409,-176,-5.867,3275.706,,,
Low_Risk:Dalembert,520,85.533,525.223,-943,-31.433,4206.392,,,
Low_Risk:Dalembert,521,92.567,170.737,-800,-26.667,4090.437,,,
Low_Risk:Dalembert,522,86.667,453.126,-580,-19.333,3793.885,,,
Low_Risk:Dalembert,523,82.067,604.064,-869,-28.967,4538.24,,,
Low_Risk:Dalembert,524,89.067,403.651,-763,-25.433,4089.909,,,
Low_Risk:Dalembert,525,91.833,419.592,-380,-12.667,3648.368,,,
Low_Risk:Dalembert,526,88.6,473.145,-242,-8.067,3858.064,,,
Low_Risk:Dalembert,527,84.867,475.361,-1552,-51.733,3122.823,,,
Low_Risk:Dalembert,528,88.767,464.875,-423,-14.1,3935.886,,,
Low_Risk:Dalembert,529,87.133,340.809,-1336,-44.533,3802.533,,,
Low_Risk:Dalembert,530,88.1,570.576,-576,-19.2,3521.476,,,
Low_Risk:Dalembert,531,93.433,235.426,-683,-22.767,3601.22,,,
Low_Risk:Dalembert,532,84.933,501.651,-752,-25.067,4726.547,,,
Low_Risk:Dalembert,533,85.7,525.459,-1365,-45.5,3592.397,,,
Low_Risk:Dalembert,534,92.667,203.471,-698,-23.267,4268.271,,,
Low_Risk:Dalembert,535,87.733,419.375,-1074,-35.8,4707.614,,,
Low_Risk:Dalembert,536,87,541.379,-741,-24.7,4149.39,,,
Low_Risk:Dalembert,537,85.733,426.616,-995,-33.167,4235.523,,,
Low_Risk:Dalembert,538,88.8,427.821,-805,-26.833,3023.523,,,
Low_Risk:Dalembert,539,95.667,160.506,-363,-12.1,3026.645,,,
Low_Risk:Dalembert,540,89.467,402.947,-753,-25.1,3852.231,,,
Low_Risk:Dalembert,541,95.3,215.321,-265,-8.833,2917.316,,,
Low_Risk:Dalembert,542,93.5,305.707,-391,-13.033,2873.344,,,
Low_Risk:Dalembert,543,87.7,424.631,-888,-29.6,3999.766,,,
Low_Risk:Dalembert,544,93.267,187.306,-263,-8.767,3414.116,,,
Low_Risk:Dalembert,545,84.433,604.599,-834,-27.8,4414.303,,,
Low_Risk:Dalembert,546,90.667,265.609,-970,-32.333,3767.954,,,
Low_Risk:Dalembert,547,94.9,252.369,-530,-17.667,3375.126,,,
Low_Risk:Dalembert,548,90,485.793,-769,-25.633,3743.413,,,
Low_Risk:Dalembert,549,89.167,378.006,-654,-21.8,3631.752,,,
Low_Risk:Dalembert,550,82.433,616.392,-1135,-37.833,3582.902,,,
Low_Risk:Dalembert,551,87.933,433.306,-1155,-38.5,2991.638,,,
Low_Risk:Dalembert,552,92.333,347.471,-221,-7.367,3726.447,,,
Low_Risk:Dalembert,553,90.667,373.954,-621,-20.7,3546.493,,,
Low_Risk:Dalembert,554,90.367,353.413,-730,-24.333,3742.92,,,
Low_Risk:Dalembert,555,88.4,376.179,-548,-18.267,4171.03,,,
Low_Risk:Dalembert,556,89.5,380.948,-880,-29.333,3425.471,,,
Low_Risk:Dalembert,557,88.367,402.999,-685,-22.833,3699.799,,,
Low_Risk:Dalembert,558,85.8,484.924,-895,-29.833,3995.109,,,
Low_Risk:Dalembert,559,95.867,93.844,-566,-18.867,3351.499,,,
Low_Risk:Dalembert,560,85.4,486.248,-1199,-39.967,3207.964,,,
Low_Risk:Dalembert,561,91.033,337.413,-503,-16.767,4181.426,,,
Low_Risk:Dalembert,562,90.967,349.62,-339,-11.3,3791.39,,,
Low_Risk:Dalembert,563,88.967,466.861,-581,-19.367,3054.585,,,
Low_Risk:Dalembert,564,82.333,710.23,-1015,-33.833,4363.523,,,
Low_Risk:Dalembert,565,92.2,275.476,-312,-10.4,3936.248,,,
Low_Risk:Dalembert,566,89.1,364.852,-742,-24.733,4302.823,,,
Low_Risk:Dalembert,567,94.2,158.648,-658,-21.933,3829.926,,,
Low_Risk:Dalembert,568,86.3,572.907,-709,-23.633,3505.757,,,
Low_Risk:Dalembert,569,81.633,521.826,-1576,-52.533,3049.361,,,
Low_Risk:Dalembert,570,92.8,293.269,-118,-3.933,3463.513,,,
Low_Risk:Dalembert,571,85.367,318.93,-1037,-34.567,4752.392,,,
Low_Risk:Dalembert,572,85.5,569.638,-778,-25.933,4066.892,,,
Low_Risk:Dalembert,573,88.767,586.392,-811,-27.033,2978.447,,,
Low_Risk:Dalembert,574,87.833,339.661,-959,-31.967,4127.137,,,
Low_Risk:Dalembert,575,90.267,320.754,-974,-32.467,3867.775,,,
Low_Risk:Dalembert,576,88.467,414.395,-882,-29.4,3784.524,,,
Low_Risk:Dalembert,577,83.933,466.823,-1215,-40.5,3818.948,,,
Low_Risk:Dalembert,578,90.6,338.731,-688,-22.933,3584.478,,,
Low_Risk:Dalembert,579,83.767,639.151,-1287,-42.9,3566.369,,,
Low_Risk:Dalembert,580,88.233,539.84,-868,-28.933,3674.547,,,
Low_Risk:Dalembert,581,90.433,361.151,-841,-28.033,3797.482,,,
Low_Risk:Dalembert,582,91.533,382.671,-478,-15.933,3412.823,,,
Low_Risk:Dalembert,583,92.6,196.524,-1008,-33.6,4331.628,,,
Low_Risk:Dalembert,584,86.133,604.051,-548,-18.267,3883.375,,,
Low_Risk:Dalembert,585,89.133,296.326,-1042,-34.733,3592.547,,,
Low_Risk:Dalembert,586,85.733,454.754,-1345,-44.833,3362.971,,,
Low_Risk:Dalembert,587,89.367,389.275,-865,-28.833,3657.385,,,
Low_Risk:Dalembert,588,89.067,487.513,-604,-20.133,3903.913,,,
Low_Risk:Dalembert,589,84.733,497.375,-923,-30.767,3929.22,,,
Low_Risk:Dalembert,590,84.9,537.266,-734,-24.467,4371.499,,,
Low_Risk:Dalembert,591,90.7,429.734,-508,-16.933,2759.651,,,
Low_Risk:Dalembert,592,83.6,758.041,-594,-19.8,4267.959,,,
Low_Risk:Dalembert,593,89.067,476.34,-823,-27.433,3622.737,,,
Low_Risk:Dalembert,594,85.933,530.823,-923,-30.767,4467.564,,,
Low_Risk:Dalembert,595,82.8,556.234,-1115,-37.167,3514.626,,,
Low_Risk:Dalembert,596,87.1,398.369,-942,-31.4,3723.421,,,
Low_Risk:Dalembert,597,86.9,523.748,-877,-29.233,4064.047,,,
Low_Risk:Dalembert,598,83.2,466.855,-1318,-43.933,4339.03,,,
Low_Risk:Dalembert,599,86.9,412.3,-870,-29,4158,,,
Low_Risk:Dalembert,600,90.233,312.116,-360,-12,3928.966,,,
Low_Risk:Dalembert,601,85.6,544.11,-952,-31.733,3586.478,,,
Low_Risk:Dalembert,602,94.333,184.023,-321,-10.7,3332.355,,,
Low_Risk:Dalembert,603,85.833,497.316,-1103,-36.767,3958.53,,,
Low_Risk:Dalembert,604,88.767,396.116,-966,-32.2,3972.924,,,
Low_Risk:Dalembert,605,89.1,438.093,-453,-15.1,4259.472,,,
Low_Risk:Dalembert,606,90.5,243.155,-1000,-33.333,4064.368,,,
Low_Risk:Dalembert,607,86.167,531.454,-788,-26.267,4620.133,,,
Low_Risk:Dalembert,608,91,313.862,-439,-14.633,3963.413,,,
Low_Risk:Dalembert,609,89.333,341.195,-552,-18.4,4111.145,,,
Low_Risk:Dalembert,610,84.067,549.513,-1227,-40.9,3695.679,,,
Low_Risk:Dalembert,611,92.5,337.914,-517,-17.233,3232.599,,,
Low_Risk:Dalembert,612,87.233,474.53,-610,-20.333,4330.23,,,
Low_Risk:Dalembert,613,87.233,381.013,-739,-24.633,4235.137,,,
Low_Risk:Dalembert,614,89.933,346.685,-878,-29.267,3570.34,,,
Low_Risk:Dalembert,615,91,389.241,-637,-21.233,4073.771,,,
Low_Risk:Dalembert,616,85.733,418.823,-1158,-38.6,3830.11,,,
Low_Risk:Dalembert,617,84.167,460.557,-1106,-36.867,4311.016,,,
Low_Risk:Dalembert,618,92.2,265.752,-588,-19.6,3177.214,,,
Low_Risk:Dalembert,619,87.8,575.614,-385,-12.833,3944.144,,,
Low_Risk:Dalembert,620,87.033,544.378,-674,-22.467,3839.706,,,
Low_Risk:Dalembert,621,79.6,633.076,-1168,-38.933,4151.375,,,
Low_Risk:Dalembert,622,88.933,497.237,-1089,-36.3,3372.079,,,
Low_Risk:Dalembert,623,93.5,223.569,-709,-23.633,3751.413,,,
Low_Risk:Dalembert,624,87.567,479.909,-794,-26.467,4261.292,,,
Low_Risk:Dalembert,625,83.567,640.323,-890,-29.667,4412.368,,,
Low_Risk:Dalembert,626,84.167,502.902,-917,-30.567,4394.323,,,
Low_Risk:Dalembert,627,92.2,428.028,33,1.1,2487.334,,,
Low_Risk:Dalembert,628,85.967,434.654,-934,-31.133,4165.016,,,
Low_Risk:Dalembert,629,85.567,730.599,-847,-28.233,3346.461,,,
Low_Risk:Dalembert,630,85.533,476.326,-862,-28.733,4385.444,,,
Low_Risk:Dalembert,631,84.767,714.737,-528,-17.6,3926.248,,,
Low_Risk:Dalembert,632,84.367,538.447,-1007,-33.567,3701.633,,,
Low_Risk:Dalembert,633,86.967,399.551,-916,-30.533,3676.74,,,
Low_Risk:Dalembert,634,82.5,773.638,-918,-30.6,3689.007,,,
Low_Risk:Dalembert,635,87.967,376.516,-656,-21.867,4635.016,,,
Low_Risk:Dalembert,636,86.5,471.707,-1373,-45.767,3014.047,,,
Low_Risk:Dalembert,637,88.233,465.151,-512,-17.067,4089.375,,,
Low_Risk:Dalembert,638,89.833,441.04,-696,-23.2,4062.097,,,
Low_Risk:Dalembert,639,90.033,481.137,-42,-1.4,4158.8,,,
Low_Risk:Dalembert,640,95.667,117.057,-459,-15.3,3373.666,,,
Low_Risk:Dalembert,641,90.233,432.53,-1083,-36.1,3164.99,,,
Low_Risk:Dalembert,642,86.733,414.616,-1076,-35.867,4595.292,,,
Low_Risk:Dalembert,643,91.467,455.016,-145,-4.833,3210.902,,,
Low_Risk:Dalembert,644,82.767,662.806,-1182,-39.4,3702.11,,,
Low_Risk:Dalembert,645,80.333,694.161,-1542,-51.4,3413.628,,,
Low_Risk:Dalembert,646,92.367,362.93,-495,-16.5,2774.466,,,
Low_Risk:Dalembert,647,89.8,383.269,-791,-26.367,3680.585,,,
Low_Risk:Dalembert,648,94.267,173.444,-73,-2.433,3528.875,,,
Low_Risk:Dalembert,649,87.667,372.23,-654,-21.8,4229.614,,,
Low_Risk:Dalembert,650,81.233,615.771,-1272,-42.4,3952.317,,,
Low_Risk:Dalembert,651,86.833,527.04,-717,-23.9,3731.748,,,
Low_Risk:Dalembert,652,86.5,440.466,-1017,-33.9,4308.783,,,
Low_Risk:Dalembert,653,83.633,534.033,-1382,-46.067,3809.444,,,
Low_Risk:Dalembert,654,90.967,255.826,-591,-19.7,4022.976,,,
Low_Risk:Dalembert,655,93.467,169.844,-584,-19.467,4228.189,,,
Low_Risk:Dalembert,656,89.1,414.714,-598,-19.933,3803.375,,,
Low_Risk:Dalembert,657,80.633,754.654,-1125,-37.5,3712.534,,,
Low_Risk:Dalembert,658,91.333,300.851,-910,-30.333,3680.575,,,
Low_Risk:Dalembert,659,87.867,422.947,-574,-19.133,4284.671,,,
Low_Risk:Dalembert,660,82.967,660.447,-1204,-40.133,3793.844,,,
Low_Risk:Dalembert,661,95.5,211.983,-436,-14.533,3200.671,,,
Low_Risk:Dalembert,662,88.767,457.564,-480,-16,4398.966,,,
Low_Risk:Dalembert,663,92.267,321.03,-416,-13.867,3393.016,,,
Low_Risk:Dalembert,664,93,192,-505,-16.833,3694.006,,,
Low_Risk:Dalembert,665,84.933,481.582,-1363,-45.433,3935.84,,,
Low_Risk:Dalembert,666,86.733,489.582,-680,-22.667,3988.713,,,
Low_Risk:Dalembert,667,89.6,372.869,-836,-27.867,3611.844,,,
Low_Risk:Dalembert,668,90.433,415.771,-680,-22.667,3551.609,,,
Low_Risk:Dalembert,669,90.267,317.582,-627,-20.9,4273.886,,,
Low_Risk:Dalembert,670,96.267,131.995,-391,-13.033,3451.826,,,
Low_Risk:Dalembert,671,94.367,167.689,-633,-21.1,3539.748,,,
Low_Risk:Dalembert,672,89.133,373.223,-959,-31.967,3929.62,,,
Low_Risk:Dalembert,673,89.333,492.161,-728,-24.267,3772.133,,,
Low_Risk:Dalembert,674,78.333,785.816,-1288,-42.933,3882.823,,,
Low_Risk:Dalembert,675,87.367,410.24,-775,-25.833,3846.626,,,
Low_Risk:Dalembert,676,86.467,446.74,-413,-13.767,4756.944,,,
Low_Risk:Dalembert,677,93.967,218.033,-121,-4.033,3555.482,,,
Low_Risk:Dalembert,678,88.833,347.661,-958,-31.933,4345.582,,,
Low_Risk:Dalembert,679,93.733,229.099,-109,-3.633,3329.275,,,
Low_Risk:Dalembert,680,94.2,162.717,-773,-25.767,3610.461,,,
Low_Risk:Dalembert,681,84.6,519.628,-1173,-39.1,4111.403,,,
Low_Risk:Dalembert,682,84.033,689.413,-549,-18.3,3835.528,,,
Low_Risk:Dalembert,683,90.467,248.878,-722,-24.067,3915.72,,,
Low_Risk:Dalembert,684,93.3,173.39,-318,-10.6,3728.455,,,
Low_Risk:Dalembert,685,89.8,425.614,-536,-17.867,3945.844,,,
Low_Risk:Dalembert,686,88.167,417.04,-783,-26.1,3882.99,,,
Low_Risk:Dalembert,687,84.433,480.737,-907,-30.233,4161.564,,,
Low_Risk:Dalembert,688,88.6,443.697,-687,-22.9,4190.438,,,
Low_Risk:Dalembert,689,92.2,340.648,-126,-4.2,3765.959,,,
Low_Risk:Dalembert,690,82.9,678.024,-729,-24.3,4559.803,,,
Low_Risk:Dalembert,691,86.5,664.259,-873,-29.1,3584.645,,,
Low_Risk:Dalembert,692,91.833,274.971,-724,-24.133,3497.361,,,
Low_Risk:Dalembert,693,85.4,386.869,-1408,-46.933,3742.547,,,
Low_Risk:Dalembert,694,89.067,289.375,-1295,-43.167,3831.799,,,
Low_Risk:Dalembert,695,89,380.414,-526,-17.533,4014.671,,,
Low_Risk:Dalembert,696,79.467,747.568,-1378,-45.933,3632.478,,,
Low_Risk:Dalembert,697,93.167,323.04,-403,-13.433,3755.978,,,
Low_Risk:Dalembert,698,89.967,395.757,-610,-20.333,4413.954,,,
Low_Risk:Dalembert,699,89.833,364.489,-660,-22,4197.655,,,
Low_Risk:Dalembert,700,87.033,591.482,-791,-26.367,3784.171,,,
Low_Risk:Dalembert,701,85.033,412.309,-797,-26.567,5137.495,,,
Low_Risk:Dalembert,702,84.267,466.754,-1451,-48.367,3688.171,,,
Low_Risk:Dalembert,703,88.833,339.868,-867,-28.9,3781.266,,,
