Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,595,52.667,1006.437,-643,-21.433,24416.185
Moderate_Risk:Fibonacci,596,53.267,973.995,-1401,-46.7,19153.114
Moderate_Risk:Fibonacci,597,54.9,968.714,-792,-26.4,34722.386
Moderate_Risk:Fibonacci,598,48.133,949.292,649,21.633,192843.964
Moderate_Risk:Fibonacci,599,53.367,831.068,-1468,-48.933,18546.754
Moderate_Risk:Fibonacci,600,54.967,698.792,-904,-30.133,69140.326
Moderate_Risk:Fibonacci,601,54.1,1107.955,-465,-15.5,35527.707
Moderate_Risk:Fibonacci,602,52.167,962.144,-1569,-52.3,12092.01
Moderate_Risk:Fibonacci,603,50.733,863.168,-1807,-60.233,18674.323
Moderate_Risk:Fibonacci,604,52.833,866.971,-781,-26.033,24886.723
Moderate_Risk:Fibonacci,605,52.1,859.679,-1222,-40.733,20457.513
Moderate_Risk:Fibonacci,606,51.767,1008.185,-1203,-40.1,26098.162
Moderate_Risk:Fibonacci,607,58.733,1089.444,1212,40.4,59342.179
Moderate_Risk:Fibonacci,608,52.9,1080.231,-443,-14.767,34702.185
Moderate_Risk:Fibonacci,609,43.833,1001.661,-895,-29.833,43245.799
Moderate_Risk:Fibonacci,610,40.833,710.557,-2258,-75.267,9169.237
Moderate_Risk:Fibonacci,611,51.867,1091.016,-412,-13.733,34292.409
Moderate_Risk:Fibonacci,612,47.6,817.628,-2477,-82.567,9117.633
Moderate_Risk:Fibonacci,613,46.5,770.328,-2233,-74.433,9859.84
Moderate_Risk:Fibonacci,614,49.7,1018.355,-1234,-41.133,24407.292
Moderate_Risk:Fibonacci,615,55.7,968.355,-2046,-68.2,7962.372
Moderate_Risk:Fibonacci,616,63.7,1055.941,3973,132.433,339232.737
Moderate_Risk:Fibonacci,617,56.033,873.689,-1364,-45.467,16519.085
Moderate_Risk:Fibonacci,618,50.8,838.579,-1632,-54.4,24333.628
Moderate_Risk:Fibonacci,619,51.067,936.409,123,4.1,75433.748
Moderate_Risk:Fibonacci,620,47.2,544.855,-2575,-85.833,6020.833
Moderate_Risk:Fibonacci,621,53.233,1081.771,602,20.067,99966.961
Moderate_Risk:Fibonacci,622,43.933,907.099,-359,-11.967,76776.93
Moderate_Risk:Fibonacci,623,42.033,828.723,-2188,-72.933,6823.651
Moderate_Risk:Fibonacci,624,49.933,976.409,-927,-30.9,28777.955
Moderate_Risk:Fibonacci,625,55.867,1203.292,1204,40.133,59374.189
