Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,811,96.0,190.552,-496.875,-16.562,1792.731
Moderate_Risk:Fibonacci,812,96.4,241.766,-582.5,-19.417,1015.041
Moderate_Risk:Fibonacci,813,95.567,191.289,-506.0,-16.867,1134.736
Moderate_Risk:Fibonacci,814,89.5,698.603,-527.0,-17.567,1968.754
Moderate_Risk:Fibonacci,815,97.667,149.471,-531.75,-17.725,1080.131
Moderate_Risk:Fibonacci,816,95.767,180.668,-295.25,-9.842,1476.114
Moderate_Risk:Fibonacci,817,99.0,30.0,-305.0,-10.167,740.902
Moderate_Risk:Fibonacci,818,92.967,332.378,-688.25,-22.942,1827.257
Moderate_Risk:Fibonacci,819,94.867,274.464,-368.5,-12.283,1679.529
Moderate_Risk:Fibonacci,820,95.8,165.683,-332.5,-11.083,1475.208
Moderate_Risk:Fibonacci,821,94.467,277.154,-390.5,-13.017,1699.375
Moderate_Risk:Fibonacci,822,92.767,471.771,-553.0,-18.433,1690.978
Moderate_Risk:Fibonacci,823,93.367,313.689,-454.5,-15.15,1594.347
Moderate_Risk:Fibonacci,824,96.867,177.223,-320.5,-10.683,1494.991
Moderate_Risk:Fibonacci,825,91.967,455.826,-679.5,-22.65,1626.344
Moderate_Risk:Fibonacci,826,96.9,168.162,-326.75,-10.892,895.111
Moderate_Risk:Fibonacci,827,100.0,0.0,-79.5,-2.65,208.347
Moderate_Risk:Fibonacci,828,99.933,0.133,175.5,5.85,783.778
Moderate_Risk:Fibonacci,829,99.4,6.317,-255.375,-8.512,955.875
Moderate_Risk:Fibonacci,830,97.167,133.523,-405.0,-13.5,1097.121
Moderate_Risk:Fibonacci,831,97.7,158.7,-140.875,-4.696,761.181
Moderate_Risk:Fibonacci,832,96.067,177.995,-552.25,-18.408,1320.493
Moderate_Risk:Fibonacci,833,98.467,64.464,-228.5,-7.617,897.839
