Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits,,,
Low_Risk:Flat-Bet,249,100,0,-136,-4.533,118.051,,,
Low_Risk:Flat-Bet,250,100,0,-136,-4.533,116.947,,,
Low_Risk:Flat-Bet,251,100,0,-162,-5.4,102.386,,,
Low_Risk:Flat-Bet,252,100,0,-182,-6.067,98.064,,,
Low_Risk:Flat-Bet,253,100,0,-216,-7.2,122.372,,,
Low_Risk:Flat-Bet,254,100,0,-182,-6.067,100.823,,,
Low_Risk:Flat-Bet,255,100,0,-162,-5.4,156.455,,,
Low_Risk:Flat-Bet,256,100,0,-228,-7.6,90.593,,,
Low_Risk:Flat-Bet,257,100,0,-172,-5.733,119.926,,,
Low_Risk:Flat-Bet,258,100,0,-106,-3.533,106.671,,,
Low_Risk:Flat-Bet,259,100,0,-150,-5,81.862,,,
Low_Risk:Flat-Bet,260,100,0,-164,-5.467,70.326,,,
Low_Risk:Flat-Bet,261,100,0,-122,-4.067,104.133,,,
Low_Risk:Flat-Bet,262,100,0,-182,-6.067,103.03,,,
Low_Risk:Flat-Bet,263,100,0,-164,-5.467,61.223,,,
Low_Risk:Flat-Bet,264,100,0,-196,-6.533,55.982,,,
Low_Risk:Flat-Bet,265,100,0,-200,-6.667,68.23,,,
Low_Risk:Flat-Bet,266,100,0,-204,-6.8,70.234,,,
Low_Risk:Flat-Bet,267,100,0,-40,-1.333,76.782,,,
Low_Risk:Flat-Bet,268,100,0,-224,-7.467,104.809,,,
Low_Risk:Flat-Bet,269,100,0,-220,-7.333,106.851,,,
Low_Risk:Flat-Bet,270,100,0,-164,-5.467,113.637,,,
Low_Risk:Flat-Bet,271,100,0,-176,-5.867,91.844,,,
Low_Risk:Flat-Bet,272,100,0,-144,-4.8,85.131,,,
Low_Risk:Flat-Bet,273,100,0,-62,-2.067,72.409,,,
Low_Risk:Flat-Bet,274,100,0,-154,-5.133,76.051,,,
Low_Risk:Flat-Bet,275,100,0,-82,-2.733,79.582,,,
Low_Risk:Flat-Bet,276,100,0,-112,-3.733,94.547,,,
Low_Risk:Flat-Bet,277,100,0,-158,-5.267,68.823,,,
Low_Risk:Flat-Bet,278,100,0,-206,-6.867,74.947,,,
Low_Risk:Flat-Bet,279,100,0,-178,-5.933,125.651,,,
Low_Risk:Flat-Bet,280,100,0,-202,-6.733,59.72,,,
Low_Risk:Flat-Bet,281,100,0,-150,-5,166.276,,,
Low_Risk:Flat-Bet,282,100,0,4,0.133,117.499,,,
Low_Risk:Flat-Bet,283,100,0,-122,-4.067,82.892,,,
Low_Risk:Flat-Bet,284,100,0,-26,-0.867,94.809,,,
Low_Risk:Flat-Bet,285,100,0,-232,-7.733,89.582,,,
Low_Risk:Flat-Bet,286,100,0,-72,-2.4,107.421,,,
Low_Risk:Flat-Bet,287,100,0,-170,-5.667,60.437,,,
Low_Risk:Flat-Bet,288,100,0,-158,-5.267,137.789,,,
Low_Risk:Flat-Bet,289,100,0,-172,-5.733,105.582,,,
Low_Risk:Flat-Bet,290,100,0,-182,-6.067,118.754,,,
