Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits,,,
Low_Risk:Flat-Bet,262,100,0,-178,-5.933,17.168,,,
Low_Risk:Flat-Bet,263,100,0,-211,-7.033,29.137,,,
Low_Risk:Flat-Bet,264,100,0,-199,-6.633,22.585,,,
Low_Risk:Flat-Bet,265,100,0,-198,-6.6,36.455,,,
Low_Risk:Flat-Bet,266,100,0,-231,-7.7,28.286,,,
Low_Risk:Flat-Bet,267,100,0,-226,-7.533,15.292,,,
Low_Risk:Flat-Bet,268,100,0,-185,-6.167,34.557,,,
Low_Risk:Flat-Bet,269,100,0,-255,-8.5,34.672,,,
Low_Risk:Flat-Bet,270,100,0,-212,-7.067,23.444,,,
Low_Risk:Flat-Bet,271,100,0,-221,-7.367,26.309,,,
Low_Risk:Flat-Bet,272,100,0,-230,-7.667,22.851,,,
Low_Risk:Flat-Bet,273,100,0,-225,-7.5,21.983,,,
Low_Risk:Flat-Bet,274,100,0,-207,-6.9,32.3,,,
Low_Risk:Flat-Bet,275,100,0,-225,-7.5,20.397,,,
Low_Risk:Flat-Bet,276,100,0,-219,-7.3,23.734,,,
Low_Risk:Flat-Bet,277,100,0,-174,-5.8,33.269,,,
Low_Risk:Flat-Bet,278,100,0,-164,-5.467,17.016,,,
Low_Risk:Flat-Bet,279,100,0,-202,-6.733,25.306,,,
Low_Risk:Flat-Bet,280,100,0,-220,-7.333,33.264,,,
Low_Risk:Flat-Bet,281,100,0,-192,-6.4,23.972,,,
Low_Risk:Flat-Bet,282,100,0,-232,-7.733,19.03,,,
Low_Risk:Flat-Bet,283,100,0,-235,-7.833,33.454,,,
Low_Risk:Flat-Bet,284,100,0,-177,-5.9,11.679,,,
Low_Risk:Flat-Bet,285,100,0,-183,-6.1,32.507,,,
Low_Risk:Flat-Bet,286,100,0,-215,-7.167,24.213,,,
Low_Risk:Flat-Bet,287,100,0,-82,-2.733,26.133,,,
Low_Risk:Flat-Bet,288,100,0,-159,-5.3,25.252,,,
Low_Risk:Flat-Bet,289,100,0,-222,-7.4,34.662,,,
Low_Risk:Flat-Bet,290,100,0,-214,-7.133,18.257,,,
Low_Risk:Flat-Bet,291,100,0,-188,-6.267,16.685,,,
Low_Risk:Flat-Bet,292,100,0,-195,-6.5,25.983,,,
Low_Risk:Flat-Bet,293,100,0,-188,-6.267,21.03,,,
Low_Risk:Flat-Bet,294,100,0,-218,-7.267,21.582,,,
Low_Risk:Flat-Bet,295,100,0,-186,-6.2,29.062,,,
Low_Risk:Flat-Bet,296,100,0,-175,-5.833,45.04,,,
Low_Risk:Flat-Bet,297,100,0,-181,-6.033,35.413,,,
Low_Risk:Flat-Bet,298,100,0,-228,-7.6,22.317,,,
Low_Risk:Flat-Bet,299,100,0,-221,-7.367,25.413,,,
Low_Risk:Flat-Bet,300,100,0,-164,-5.467,40.326,,,
Low_Risk:Flat-Bet,301,100,0,-160,-5.333,14.368,,,
Low_Risk:Flat-Bet,302,100,0,-162,-5.4,14.593,,,
Low_Risk:Flat-Bet,303,100,0,-160,-5.333,27.057,,,
Low_Risk:Flat-Bet,304,100,0,-217,-7.233,19.289,,,
Low_Risk:Flat-Bet,305,100,0,-208,-6.933,37.168,,,
Low_Risk:Flat-Bet,306,100,0,-240,-8,24.483,,,
Low_Risk:Flat-Bet,307,100,0,-185,-6.167,33.04,,,
Low_Risk:Flat-Bet,308,100,0,-196,-6.533,22.809,,,
Low_Risk:Flat-Bet,309,100,0,-176,-5.867,22.809,,,
Low_Risk:Flat-Bet,310,100,0,-220,-7.333,24.92,,,
Low_Risk:Flat-Bet,311,100,0,-208,-6.933,30.202,,,
Low_Risk:Flat-Bet,312,100,0,-229,-7.633,23.826,,,
Low_Risk:Flat-Bet,313,100,0,-248,-8.267,20.133,,,
Low_Risk:Flat-Bet,314,100,0,-226,-7.533,28.12,,,
Low_Risk:Flat-Bet,315,100,0,-262,-8.733,16.133,,,
Low_Risk:Flat-Bet,316,100,0,-211,-7.033,24.516,,,
Low_Risk:Flat-Bet,317,100,0,-179,-5.967,25.206,,,
Low_Risk:Flat-Bet,318,100,0,-146,-4.867,19.43,,,
Low_Risk:Flat-Bet,319,100,0,-184,-6.133,35.706,,,
Low_Risk:Flat-Bet,320,100,0,-224,-7.467,17.844,,,
Low_Risk:Flat-Bet,321,100,0,-222,-7.4,16.041,,,
Low_Risk:Flat-Bet,322,100,0,-157,-5.233,37.978,,,
Low_Risk:Flat-Bet,323,100,0,-159,-5.3,29.872,,,
Low_Risk:Flat-Bet,324,100,0,-183,-6.1,35.541,,,
Low_Risk:Flat-Bet,325,100,0,-170,-5.667,18.575,,,
Low_Risk:Flat-Bet,326,100,0,-189,-6.3,25.803,,,
Low_Risk:Flat-Bet,327,100,0,-253,-8.433,32.116,,,
Low_Risk:Flat-Bet,328,100,0,-186,-6.2,38.028,,,
Low_Risk:Flat-Bet,329,100,0,-183,-6.1,37.817,,,
Low_Risk:Flat-Bet,330,100,0,-212,-7.067,25.237,,,
Low_Risk:Flat-Bet,331,100,0,-187,-6.233,30.047,,,
Low_Risk:Flat-Bet,332,100,0,-172,-5.733,34.34,,,
Low_Risk:Flat-Bet,333,100,0,-234,-7.8,17.407,,,
Low_Risk:Flat-Bet,334,100,0,-208,-6.933,24.271,,,
Low_Risk:Flat-Bet,335,100,0,-151,-5.033,10.792,,,
Low_Risk:Flat-Bet,336,100,0,-173,-5.767,15.151,,,
Low_Risk:Flat-Bet,337,100,0,-218,-7.267,15.444,,,
Low_Risk:Flat-Bet,338,100,0,-219,-7.3,19.39,,,
Low_Risk:Flat-Bet,339,100,0,-196,-6.533,40.12,,,
Low_Risk:Flat-Bet,340,100,0,-176,-5.867,24.189,,,
Low_Risk:Flat-Bet,341,100,0,-181,-6.033,27.137,,,
Low_Risk:Flat-Bet,342,100,0,-172,-5.733,21.789,,,
Low_Risk:Flat-Bet,343,100,0,-216,-7.2,32.855,,,
Low_Risk:Flat-Bet,344,100,0,-204,-6.8,27.545,,,
Low_Risk:Flat-Bet,345,100,0,-127,-4.233,29.771,,,
Low_Risk:Flat-Bet,346,100,0,-165,-5.5,24.672,,,
Low_Risk:Flat-Bet,347,100,0,-185,-6.167,44.006,,,
Low_Risk:Flat-Bet,348,100,0,-220,-7.333,23.195,,,
Low_Risk:Flat-Bet,349,100,0,-241,-8.033,33.137,,,
Low_Risk:Flat-Bet,350,100,0,-195,-6.5,18.259,,,
Low_Risk:Flat-Bet,351,100,0,-213,-7.1,28.921,,,
Low_Risk:Flat-Bet,352,100,0,-204,-6.8,20.372,,,
Low_Risk:Flat-Bet,353,100,0,-284,-9.467,34.051,,,
Low_Risk:Flat-Bet,354,100,0,-204,-6.8,30.441,,,
Low_Risk:Flat-Bet,355,100,0,-170,-5.667,37.747,,,
Low_Risk:Flat-Bet,356,100,0,-171,-5.7,25.114,,,
