Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Martingale,282,53.1,1428.024,472,15.733,40116.409
Moderate_Risk:Martingale,283,37.767,1182.185,-1118,-37.267,22259.099
Moderate_Risk:Martingale,284,39.933,894.685,-940,-31.333,32856.023
Moderate_Risk:Martingale,285,50.167,1119.592,-977,-32.567,22282.875
Moderate_Risk:Martingale,286,43.1,1048.507,-1621,-54.033,14539.413
Moderate_Risk:Martingale,287,44.733,1092.34,-1931,-64.367,11330.792
Moderate_Risk:Martingale,288,42.367,1232.585,-601,-20.033,32236.93
Moderate_Risk:Martingale,289,43.233,864.392,-1547,-51.567,21860.047
Moderate_Risk:Martingale,290,57.5,1461.638,1399,46.633,44574.93
Moderate_Risk:Martingale,291,49.867,1116.257,-1183,-39.433,20616.254
Moderate_Risk:Martingale,292,47.4,916.731,-1401,-46.7,20877.941
Moderate_Risk:Martingale,293,43.767,1241.564,500,16.667,60873.609
Moderate_Risk:Martingale,294,50.267,1531.72,873,29.1,47354.921
Moderate_Risk:Martingale,295,41.267,1198.271,-1645,-54.833,14733.109
Moderate_Risk:Martingale,296,47.867,1287.292,-343,-11.433,32490.047
Moderate_Risk:Martingale,297,48.533,1221.706,-897,-29.9,22623.541
Moderate_Risk:Martingale,298,56.733,1289.789,55,1.833,30840.282
Moderate_Risk:Martingale,299,46.8,1319.407,311,10.367,43895.895
Moderate_Risk:Martingale,300,47.267,1200.892,-470,-15.667,31220.23
Moderate_Risk:Martingale,301,46.467,1049.706,-821,-27.367,30347.964
Moderate_Risk:Martingale,302,51.067,1271.926,-550,-18.333,28986.023
Moderate_Risk:Martingale,303,51.6,1281.283,64,2.133,38230.051
Moderate_Risk:Martingale,304,51.2,1297.959,-472,-15.733,24909.444
Moderate_Risk:Martingale,305,42.4,1322.938,-223,-7.433,30925.151
Moderate_Risk:Martingale,306,50.367,1345.62,585,19.5,44340.052
Moderate_Risk:Martingale,307,55.467,1426.051,392,13.067,44433.306
Moderate_Risk:Martingale,308,37.133,1027.982,-1236,-41.2,23470.303
Moderate_Risk:Martingale,309,44.2,1000.097,-872,-29.067,29203.857
Moderate_Risk:Martingale,310,51.333,1460.782,949,31.633,39668.171
Moderate_Risk:Martingale,311,46.2,1445.89,-722,-24.067,30801.375
Moderate_Risk:Martingale,312,38.9,1173.817,-1503,-50.1,17659.748
