Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Martingale,711,85.8,732.441,-582.75,-19.425,3214.001
Moderate_Risk:Martingale,712,86.767,705.84,-829.125,-27.637,2495.608
Moderate_Risk:Martingale,713,89.967,499.689,-559.25,-18.642,3046.119
Moderate_Risk:Martingale,714,89.6,625.214,-680.75,-22.692,2637.119
Moderate_Risk:Martingale,715,90.5,516.121,-267.75,-8.925,3220.108
Moderate_Risk:Martingale,716,91.7,501.597,-505.25,-16.842,3515.515
Moderate_Risk:Martingale,717,88.633,692.033,-593.25,-19.775,3448.704
Moderate_Risk:Martingale,718,87.967,609.137,-683.5,-22.783,2680.512
Moderate_Risk:Martingale,719,96.333,210.989,-412.375,-13.746,3381.826
Moderate_Risk:Martingale,720,90.1,624.921,-549.25,-18.308,3268.68
Moderate_Risk:Martingale,721,87.1,753.334,-477.0,-15.9,2816.425
Moderate_Risk:Martingale,722,91.733,301.582,-666.0,-22.2,3035.993
Moderate_Risk:Martingale,723,89.867,656.878,-208.0,-6.933,2383.0
Moderate_Risk:Martingale,724,91.267,555.375,-352.625,-11.754,2621.839
Moderate_Risk:Martingale,725,92.667,303.609,-299.375,-9.979,3306.269
Moderate_Risk:Martingale,726,92.2,396.441,-77.0,-2.567,3131.284
Moderate_Risk:Martingale,727,82.167,813.868,-1108.0,-36.933,3500.741
Moderate_Risk:Martingale,728,90.867,484.464,-321.1875,-10.706,3335.245
Moderate_Risk:Martingale,729,84.7,715.114,-814.0,-27.133,3490.796
Moderate_Risk:Martingale,730,89.867,473.085,-357.75,-11.925,3836.233
Moderate_Risk:Martingale,731,83.267,972.961,-615.25,-20.508,2666.597
Moderate_Risk:Martingale,732,81.533,932.74,-653.5,-21.783,4764.37
Moderate_Risk:Martingale,733,78.967,1092.516,-1128.625,-37.621,3218.839
Moderate_Risk:Martingale,734,97.3,116.355,55.5,1.85,2618.727
Moderate_Risk:Martingale,735,81.833,949.799,-621.25,-20.708,3283.569
Moderate_Risk:Martingale,736,84.467,891.223,-674.75,-22.492,3817.343
Moderate_Risk:Martingale,737,83.2,854.028,-1322.5625,-44.085,2094.052
Moderate_Risk:Martingale,738,78.933,922.754,-832.25,-27.742,3829.412
Moderate_Risk:Martingale,739,91.367,531.62,-87.0,-2.9,2547.416
Moderate_Risk:Martingale,740,81.967,1047.413,-652.5,-21.75,4114.793
Moderate_Risk:Martingale,741,89.1,594.714,-267.25,-8.908,3095.269
Moderate_Risk:Martingale,742,92.967,381.62,-642.875,-21.429,2483.357
Moderate_Risk:Martingale,743,88.7,437.39,-1119.125,-37.304,3507.681
Moderate_Risk:Martingale,744,90.467,491.775,-468.5,-15.617,2562.473
Moderate_Risk:Martingale,745,90.533,473.568,-417.625,-13.921,3032.061
Moderate_Risk:Martingale,746,90.967,471.895,-392.25,-13.075,3343.953
Moderate_Risk:Martingale,747,87.7,654.286,-583.25,-19.442,3173.417
Moderate_Risk:Martingale,748,82.5,693.431,-740.0,-24.667,3792.523
Moderate_Risk:Martingale,749,93.733,253.513,-297.625,-9.921,3090.964
Moderate_Risk:Martingale,750,86.267,752.064,-590.5,-19.683,3308.961
Moderate_Risk:Martingale,751,89.067,610.409,-581.9375,-19.398,3157.152
Moderate_Risk:Martingale,752,71.733,1013.306,-1839.875,-61.329,2415.307
Moderate_Risk:Martingale,753,90.067,628.685,-349.25,-11.642,2794.973
Moderate_Risk:Martingale,754,87.867,584.809,-488.25,-16.275,2943.135
Moderate_Risk:Martingale,755,88.5,643.914,-761.6875,-25.39,2505.675
Moderate_Risk:Martingale,756,89.5,697.362,-247.0,-8.233,3183.655
Moderate_Risk:Martingale,757,89.567,493.289,-512.5,-17.083,3236.269
Moderate_Risk:Martingale,758,80.867,904.051,-817.5,-27.25,3675.052
Moderate_Risk:Martingale,759,92.833,288.42,-462.75,-15.425,1919.216
Moderate_Risk:Martingale,760,89.3,638.01,-295.75,-9.858,3119.473
Moderate_Risk:Martingale,761,91.567,536.461,-150.75,-5.025,3624.122
Moderate_Risk:Martingale,762,92.467,346.602,-571.0,-19.033,3001.878
Moderate_Risk:Martingale,763,90.433,541.84,-456.9375,-15.231,2390.04
Moderate_Risk:Martingale,764,83.9,763.886,-788.5,-26.283,3984.189
Moderate_Risk:Martingale,765,92.767,422.116,-291.0,-9.7,2805.571
Moderate_Risk:Martingale,766,83.9,747.748,-770.25,-25.675,4377.199
Moderate_Risk:Martingale,767,82.533,922.395,-722.0,-24.067,2998.396
Moderate_Risk:Martingale,768,84.367,793.689,-610.5,-20.35,3747.929
Moderate_Risk:Martingale,769,81.1,938.507,-859.0,-28.633,3540.555
Moderate_Risk:Martingale,770,90.833,449.73,-557.75,-18.592,3883.7
Moderate_Risk:Martingale,771,82.667,992.644,-749.25,-24.975,3472.208
Moderate_Risk:Martingale,772,94.267,216.754,-115.5,-3.85,2412.675
Moderate_Risk:Martingale,773,89.4,544.593,-745.25,-24.842,3088.933
Moderate_Risk:Martingale,774,83.1,674.921,-813.75,-27.125,3588.064
Moderate_Risk:Martingale,775,88.0,515.931,-692.5,-23.083,3493.971
Moderate_Risk:Martingale,776,82.333,1138.299,-529.25,-17.642,3494.878
Moderate_Risk:Martingale,777,85.1,736.024,-908.125,-30.271,2952.953
Moderate_Risk:Martingale,778,86.533,696.051,-679.875,-22.663,4084.557
Moderate_Risk:Martingale,779,89.567,617.978,-202.0,-6.733,2331.112
Moderate_Risk:Martingale,780,86.1,734.3,-522.0,-17.4,4580.059
Moderate_Risk:Martingale,781,93.633,330.033,-205.0,-6.833,2399.096
Moderate_Risk:Martingale,782,89.467,581.085,-191.0,-6.367,3231.24
Moderate_Risk:Martingale,783,87.867,744.74,-391.25,-13.042,2841.186
Moderate_Risk:Martingale,784,80.3,1189.39,-623.75,-20.792,3379.444
Moderate_Risk:Martingale,785,87.0,704.966,-311.75,-10.392,3587.024
Moderate_Risk:Martingale,786,82.733,927.306,-871.125,-29.038,3984.577
