Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Martingale,63,46.267,1309.03,-357,-11.9,29907.679
Moderate_Risk:Fibonacci,63,52.3,1146.562,162,5.4,45897.697
Moderate_Risk:Martingale,64,39.5,950.052,-2627,-87.567,4637.633
Moderate_Risk:Fibonacci,64,47.333,835.264,-2068,-68.933,15832.754
Moderate_Risk:Martingale,65,44.8,834.028,-1633,-54.433,20633.771
Moderate_Risk:Fibonacci,65,52.433,893.357,462,15.4,89403.559
Moderate_Risk:Martingale,66,42.7,1321.803,-1469,-48.967,18670.24
Moderate_Risk:Fibonacci,66,48.867,905.775,-1304,-43.467,44929.982
Moderate_Risk:Martingale,67,41.333,1396.299,-396,-13.2,31501.821
Moderate_Risk:Fibonacci,67,48.9,1124.921,-640,-21.333,33791.747
Moderate_Risk:Martingale,68,46.367,1091.137,-396,-13.2,39843.614
Moderate_Risk:Fibonacci,68,45.8,776.648,-1792,-59.733,15947.582
Moderate_Risk:Martingale,69,57.267,1602.409,912,30.4,52265.49
Moderate_Risk:Fibonacci,69,59.367,1039.964,-1888,-62.933,10028.685
Moderate_Risk:Martingale,70,50.4,1273.834,638,21.267,59329.926
Moderate_Risk:Fibonacci,70,51.1,842.507,-1670,-55.667,23878.851
Moderate_Risk:Martingale,71,52.2,1052.786,-1046,-34.867,22250.878
Moderate_Risk:Fibonacci,71,65.733,963.375,370,12.333,52974.713
Moderate_Risk:Martingale,72,54.133,1245.775,214,7.133,36054.602
Moderate_Risk:Fibonacci,72,47.567,1081.702,706,23.533,91281.637
Moderate_Risk:Martingale,73,45.0,1366.207,-853,-28.433,20591.289
Moderate_Risk:Fibonacci,73,63.1,1224.024,2001,66.7,84646.769
Moderate_Risk:Martingale,74,49.967,1338.516,-249,-8.3,41888.424
Moderate_Risk:Fibonacci,74,50.833,983.454,-1818,-60.6,11328.386
Moderate_Risk:Martingale,75,52.233,1039.702,-518,-17.267,32806.409
Moderate_Risk:Fibonacci,75,51.733,838.823,-1590,-53.0,21806.759
Moderate_Risk:Martingale,76,55.367,1332.999,592,19.733,34547.375
Moderate_Risk:Fibonacci,76,48.167,876.557,-314,-10.467,43828.326
Moderate_Risk:Martingale,77,41.333,926.713,-1375,-45.833,29270.351
Moderate_Risk:Fibonacci,77,43.367,755.895,-1923,-64.1,19840.024
Moderate_Risk:Martingale,78,48.033,963.757,-689,-22.967,28274.309
Moderate_Risk:Fibonacci,78,43.367,614.585,-2593,-86.433,5521.633
Moderate_Risk:Martingale,79,59.067,1116.478,128,4.267,33784.961
Moderate_Risk:Fibonacci,79,56.0,824.759,-1280,-42.667,19754.575
Moderate_Risk:Martingale,80,45.9,1246.783,-354,-11.8,28388.786
Moderate_Risk:Fibonacci,80,52.867,1026.326,195,6.5,51980.328
Moderate_Risk:Martingale,81,38.433,1156.323,-1012,-33.733,23224.547
Moderate_Risk:Fibonacci,81,41.9,770.024,-1561,-52.033,27654.378
Moderate_Risk:Martingale,82,49.533,1020.809,-1276,-42.533,17988.257
Moderate_Risk:Fibonacci,82,46.8,892.648,-1121,-37.367,34048.24
Moderate_Risk:Martingale,83,42.367,1203.689,-632,-21.067,23435.306
Moderate_Risk:Fibonacci,83,56.9,1148.645,1757,58.567,88618.392
Moderate_Risk:Martingale,84,40.933,855.444,-1644,-54.8,19962.579
Moderate_Risk:Fibonacci,84,45.933,717.444,-1728,-57.6,22353.214
Moderate_Risk:Martingale,85,39.8,1291.062,-1532,-51.067,15853.651
Moderate_Risk:Fibonacci,85,48.333,996.644,227,7.567,71736.875
Moderate_Risk:Martingale,86,42.4,1385.766,-302,-10.067,34847.168
Moderate_Risk:Fibonacci,86,46.933,914.616,-1705,-56.833,14088.557
Moderate_Risk:Martingale,87,37.733,767.995,-1931,-64.367,18405.826
Moderate_Risk:Fibonacci,87,41.967,682.516,-2346,-78.2,7531.683
Moderate_Risk:Martingale,88,40.233,1111.978,-1093,-36.433,23269.151
Moderate_Risk:Fibonacci,88,44.467,973.982,-1452,-48.4,19525.007
Moderate_Risk:Martingale,89,63.2,1345.407,1526,50.867,51073.568
Moderate_Risk:Fibonacci,89,65.133,905.361,2071,69.033,113889.482
Moderate_Risk:Martingale,90,41.8,957.821,-1585,-52.833,16301.109
Moderate_Risk:Fibonacci,90,45.833,836.144,-482,-16.067,52459.72
Moderate_Risk:Martingale,91,45.5,1135.638,-1639,-54.633,13916.102
Moderate_Risk:Fibonacci,91,58.767,1144.806,2615,87.167,167862.902
Moderate_Risk:Martingale,92,47.7,1385.528,466,15.533,51703.292
Moderate_Risk:Fibonacci,92,46.833,964.351,-204,-6.8,64131.269
Moderate_Risk:Martingale,93,42.5,1218.948,-464,-15.467,40146.878
Moderate_Risk:Fibonacci,93,45.867,871.361,-1271,-42.367,28054.516
Moderate_Risk:Martingale,94,41.0,1083.379,-304,-10.133,35413.499
Moderate_Risk:Fibonacci,94,45.933,1069.444,472,15.733,49699.513
Moderate_Risk:Martingale,95,58.733,1416.754,1526,50.867,41790.189
Moderate_Risk:Fibonacci,95,58.167,997.109,-856,-28.533,19723.154
Moderate_Risk:Martingale,96,51.433,1395.633,298,9.933,31134.892
Moderate_Risk:Fibonacci,96,50.833,1128.695,-1311,-43.7,18580.562
Moderate_Risk:Martingale,97,45.967,1207.62,-544,-18.133,42454.257
Moderate_Risk:Fibonacci,97,42.2,824.303,-1882,-62.733,11948.823
Moderate_Risk:Martingale,98,36.567,1097.978,-1293,-43.1,24613.886
Moderate_Risk:Fibonacci,98,45.233,1123.564,-799,-26.633,30263.826
Moderate_Risk:Martingale,99,46.467,1187.913,137,4.567,42273.84
Moderate_Risk:Fibonacci,99,52.567,832.254,-933,-31.1,26622.369
Moderate_Risk:Martingale,100,44.833,1372.489,397,13.233,47675.082
Moderate_Risk:Fibonacci,100,50.733,1191.168,-102,-3.4,35531.352
Moderate_Risk:Martingale,101,49.467,1108.326,-572,-19.067,34703.306
Moderate_Risk:Fibonacci,101,47.567,1029.22,-1069,-35.633,21989.206
Moderate_Risk:Martingale,102,52.933,1335.03,149,4.967,32855.068
Moderate_Risk:Fibonacci,102,48.333,1014.437,-1179,-39.3,16295.941
Moderate_Risk:Martingale,103,45.333,1163.954,-1041,-34.7,20780.01
Moderate_Risk:Fibonacci,103,45.2,822.786,-1353,-45.1,23445.059
Moderate_Risk:Martingale,104,35.667,774.299,-2104,-70.133,13489.982
Moderate_Risk:Fibonacci,104,45.2,1037.821,-154,-5.133,55662.395
Moderate_Risk:Martingale,105,47.033,1153.413,-163,-5.433,31840.185
Moderate_Risk:Fibonacci,105,52.367,911.137,-451,-15.033,34429.551
Moderate_Risk:Martingale,106,50.033,1126.516,-805,-26.833,31274.144
Moderate_Risk:Fibonacci,106,54.167,860.006,-1724,-57.467,12458.878
Moderate_Risk:Martingale,107,53.467,1287.361,-360,-12.0,33925.034
Moderate_Risk:Fibonacci,107,65.7,1061.045,1424,47.467,60622.395
Moderate_Risk:Martingale,108,64.533,1396.947,1857,61.9,41000.3
Moderate_Risk:Fibonacci,108,69.167,783.868,1689,56.3,58839.666
Moderate_Risk:Martingale,109,49.567,1427.426,-359,-11.967,32039.344
Moderate_Risk:Fibonacci,109,50.267,1208.547,2997,99.9,159592.162
Moderate_Risk:Martingale,110,49.167,936.006,-1069,-35.633,23261.344
Moderate_Risk:Fibonacci,110,44.8,634.441,-2014,-67.133,10497.016
Moderate_Risk:Martingale,111,37.267,936.961,-1565,-52.167,21611.661
Moderate_Risk:Fibonacci,111,55.867,1054.395,1633,54.433,108063.909
Moderate_Risk:Martingale,112,40.3,1246.907,-996,-33.2,30166.579
Moderate_Risk:Fibonacci,112,46.3,956.148,-1934,-64.467,9160.533
Moderate_Risk:Martingale,113,41.7,1177.39,-411,-13.7,33115.803
Moderate_Risk:Fibonacci,113,46.167,975.523,185,6.167,92740.213
Moderate_Risk:Martingale,114,47.333,1154.92,-457,-15.233,34929.564
Moderate_Risk:Fibonacci,114,49.0,947.724,-1699,-56.633,15516.861
Moderate_Risk:Martingale,115,52.967,1351.413,479,15.967,40398.654
Moderate_Risk:Fibonacci,115,46.4,863.903,-994,-33.133,26375.154
Moderate_Risk:Martingale,116,49.567,983.978,-889,-29.633,27219.068
Moderate_Risk:Fibonacci,116,50.667,849.471,-804,-26.8,40621.476
Moderate_Risk:Martingale,117,41.5,1014.603,-1344,-44.8,25061.062
Moderate_Risk:Fibonacci,117,42.133,588.809,-2182,-72.733,11827.926
Moderate_Risk:Martingale,118,44.333,1404.713,-477,-15.9,40316.714
Moderate_Risk:Fibonacci,118,53.2,1098.372,-824,-27.467,43867.361
Moderate_Risk:Martingale,119,48.733,1056.616,-903,-30.1,25545.128
Moderate_Risk:Fibonacci,119,57.7,971.39,-484,-16.133,29228.74
Moderate_Risk:Martingale,120,52.267,1244.133,146,4.867,32353.016
Moderate_Risk:Fibonacci,120,61.0,1064.0,225,7.5,66230.397
Moderate_Risk:Martingale,121,37.567,1220.944,-901,-30.033,26770.999
Moderate_Risk:Fibonacci,121,38.5,695.914,-2527,-84.233,3656.254
Moderate_Risk:Martingale,122,50.533,1318.051,45,1.5,40734.948
Moderate_Risk:Fibonacci,122,54.167,900.144,-1347,-44.9,18122.231
Moderate_Risk:Martingale,123,42.467,1142.671,-282,-9.4,35769.352
Moderate_Risk:Fibonacci,123,53.467,1092.947,497,16.567,62299.633
Moderate_Risk:Martingale,124,49.033,1314.516,110,3.667,37196.161
Moderate_Risk:Fibonacci,124,58.033,1129.826,-341,-11.367,30010.033
Moderate_Risk:Martingale,125,38.933,989.099,-1473,-49.1,20572.576
Moderate_Risk:Fibonacci,125,41.1,747.817,-2139,-71.3,14619.39
